,phenomenonTime,phenomenonTimeAccuracy,result,resultAccuracy,resultMethod,approvals,qualifiers,well_name,local_aquafer,depth,lat,long
15,2019-11-13T16:44,minute,80.61,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AA GRNDAW8,Dawson Arkose,320.0,39.5476944444444,-104.812611111111
16,2020-11-12T16:37,minute,82.70,0.10,"GW level, steel tape",['Approved'],['Static'],SC00606607AA GRNDAW8,Dawson Arkose,320.0,39.5476944444444,-104.812611111111
17,2023-12-07T17:44,minute,98.73,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AA GRNDAW8,Dawson Arkose,320.0,39.5476944444444,-104.812611111111
18,2023-09-29T16:17,minute,112.20,0.01,"GW level, calib steel tape",['Approved'],"['Above', 'Pumping']",SC00606607AA GRNDAW8,Dawson Arkose,320.0,39.5476944444444,-104.812611111111
19,2022-02-15T15:50,minute,84.42,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AA GRNDAW8,Dawson Arkose,320.0,39.5476944444444,-104.812611111111
20,2025-05-20T17:42,minute,102.53,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AA GRNDAW8,Dawson Arkose,320.0,39.5476944444444,-104.812611111111
21,2020-07-15T16:39,minute,89.65,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AA GRNDAW8,Dawson Arkose,320.0,39.5476944444444,-104.812611111111
22,2018-02-02T21:30,minute,77.48,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AA GRNDAW8,Dawson Arkose,320.0,39.5476944444444,-104.812611111111
23,2022-08-04T15:33,minute,111.16,0.01,"GW level, calib steel tape",['Approved'],"['Above', 'Pumping']",SC00606607AA GRNDAW8,Dawson Arkose,320.0,39.5476944444444,-104.812611111111
24,2017-02-10T17:00,minute,75.65,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AA GRNDAW8,Dawson Arkose,320.0,39.5476944444444,-104.812611111111
25,2025-03-18T15:45,minute,95.48,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AA GRNDAW8,Dawson Arkose,320.0,39.5476944444444,-104.812611111111
26,2017-06-28T20:10,minute,87.34,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607AA GRNDAW8,Dawson Arkose,320.0,39.5476944444444,-104.812611111111
27,2021-07-21T16:42,minute,90.56,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AA GRNDAW8,Dawson Arkose,320.0,39.5476944444444,-104.812611111111
28,2017-04-14T20:00,minute,77.06,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AA GRNDAW8,Dawson Arkose,320.0,39.5476944444444,-104.812611111111
29,2019-02-26T21:52,minute,77.28,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AA GRNDAW8,Dawson Arkose,320.0,39.5476944444444,-104.812611111111
0,2025-08-07T15:51,minute,5734.27,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
1,2022-08-04T15:59,minute,5740.62,1.00,"GW level, calib steel tape",['Approved'],"['Above', 'Pumping']",SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
2,2019-11-13T17:03,minute,5768.41,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
3,2025-03-18T16:00,minute,5755.18,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
4,2023-06-08T15:56,minute,5754.05,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
5,2020-03-05T17:10,minute,5775.58,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
6,2022-02-15T16:10,minute,5766.58,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
7,2021-11-16T16:56,minute,5763.57,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
8,2019-06-20T15:15,minute,5767.75,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
9,2022-12-06T17:15,minute,5754.42,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
10,2024-06-27T16:25,minute,5737.58,0.01,"GW level, calib steel tape",['Approved'],"['Above', 'Pumping']",SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
11,2019-02-26T21:28,minute,5771.56,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
12,2023-03-08T17:15,minute,5758.32,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
13,2020-11-23T20:17,minute,5767.38,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
14,2022-05-25T15:26,minute,5759.27,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
15,2021-03-25T19:31,minute,5771.32,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
16,2023-12-07T17:17,minute,5751.67,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
17,2024-11-01T17:04,minute,5743.48,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
18,2024-12-27T17:30,minute,5750.20,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
19,2021-07-21T16:16,minute,5760.83,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
20,2020-07-15T16:16,minute,5759.60,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
21,2023-09-29T16:32,minute,5739.34,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
22,2025-05-20T18:19,minute,5747.80,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
23,2024-02-22T20:05,minute,5755.21,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
0,2021-07-21T16:16,minute,5763.87,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
1,2023-03-08T17:15,minute,5761.36,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
2,2023-09-29T16:32,minute,5742.38,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
3,2022-02-15T16:10,minute,5769.62,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
4,2020-11-23T20:17,minute,5770.42,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
5,2023-12-07T17:17,minute,5754.71,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
6,2025-03-18T16:00,minute,5758.22,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
7,2025-05-20T18:19,minute,5750.84,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
8,2022-08-04T15:59,minute,5743.66,1.00,"GW level, calib steel tape",['Approved'],"['Above', 'Pumping']",SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
9,2023-06-08T15:56,minute,5757.09,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
10,2021-11-16T16:56,minute,5766.61,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
11,2024-06-27T16:25,minute,5740.62,0.01,"GW level, calib steel tape",['Approved'],"['Above', 'Pumping']",SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
12,2019-02-26T21:28,minute,5774.60,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
13,2019-06-20T15:15,minute,5770.79,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
14,2020-03-05T17:10,minute,5778.62,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
15,2019-11-13T17:03,minute,5771.45,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
16,2024-02-22T20:05,minute,5758.25,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
17,2020-07-15T16:16,minute,5762.64,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
18,2024-11-01T17:04,minute,5746.52,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
19,2022-05-25T15:26,minute,5762.31,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
20,2022-12-06T17:15,minute,5757.46,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
21,2025-08-07T15:51,minute,5737.31,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
22,2021-03-25T19:31,minute,5774.36,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
23,2024-12-27T17:30,minute,5753.24,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
0,2023-09-29T16:32,minute,100.62,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
1,2025-05-20T18:19,minute,92.16,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
2,2024-02-22T20:05,minute,84.75,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
3,2025-08-07T15:51,minute,105.69,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
4,2021-07-21T16:16,minute,79.13,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
5,2020-07-15T16:16,minute,80.36,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
6,2025-03-18T16:00,minute,84.78,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
7,2023-12-07T17:17,minute,88.29,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
8,2024-11-01T17:04,minute,96.48,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
9,2023-03-08T17:15,minute,81.64,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
10,2020-11-23T20:17,minute,72.58,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
11,2022-05-25T15:26,minute,80.69,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
12,2021-03-25T19:31,minute,68.64,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
13,2024-06-27T16:25,minute,102.38,0.01,"GW level, calib steel tape",['Approved'],"['Above', 'Pumping']",SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
14,2019-02-26T21:28,minute,68.40,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
15,2022-02-15T16:10,minute,73.38,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
16,2021-11-16T16:56,minute,76.39,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
17,2019-06-20T15:15,minute,72.21,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
18,2022-12-06T17:15,minute,85.54,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
19,2023-06-08T15:56,minute,85.91,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
20,2020-03-05T17:10,minute,64.38,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
21,2024-12-27T17:30,minute,89.76,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
22,2022-08-04T15:59,minute,99.34,1.00,"GW level, calib steel tape",['Approved'],"['Above', 'Pumping']",SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
23,2019-11-13T17:03,minute,71.55,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607AAC GRNDAW9,Dawson Arkose,280.0,39.547675,-104.814638888889
0,2024-06-27T17:02,minute,5730.52,0.01,"GW level, calib steel tape",['Approved'],"['Above', 'Pumping']",SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
1,2020-11-12T17:56,minute,5772.96,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
2,2009-03-05T16:00,minute,5777.23,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
3,2013-04-12T19:00,minute,5767.81,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
4,2011-01-27T19:55,minute,5772.06,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
5,2024-11-01T16:19,minute,5744.66,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
6,2009-01-10,day,5795.90,0.01,"GW level, steel tape",['Approved'],[],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
7,2025-03-18T16:35,minute,5762.00,0.01,"GW level, calib steel tape",['Provisional'],"['Above', 'Pumping']",SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
8,2014-06-05T19:00,minute,5761.08,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
9,2017-10-16T18:45,minute,5766.91,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
10,2010-05-11T18:10,minute,5773.86,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
11,2023-03-08T17:39,minute,5761.23,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
12,2018-08-17T19:47,minute,5754.63,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
13,2010-01-13T19:30,minute,5777.40,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
14,2013-10-25T17:15,minute,5766.49,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
15,2017-06-27T20:50,minute,5761.18,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
16,2009-09-29T18:50,minute,5767.00,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
17,2014-04-04T17:50,minute,5771.88,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
18,2025-08-07T15:37,minute,5729.61,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
19,2017-08-11T15:30,minute,5764.51,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
20,2014-08-07T18:30,minute,5749.70,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
21,2023-06-08T16:31,minute,5754.15,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
22,2014-02-07T19:50,minute,5770.55,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
23,2012-08-23T19:30,minute,5745.19,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
24,2011-03-18T20:00,minute,5771.39,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
25,2019-06-20T18:59,minute,5774.02,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
26,2016-02-17T19:00,minute,5779.93,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
27,2023-09-29T17:06,minute,5735.64,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
28,2019-02-27T19:35,minute,5778.16,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
29,2016-06-09T16:40,minute,5778.16,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
30,2021-03-25T19:58,minute,5777.86,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
31,2015-02-13T20:20,minute,5771.56,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
32,2022-12-06T18:12,minute,5757.01,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
33,2013-08-15T19:30,minute,5751.35,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
34,2011-07-29T18:50,minute,5761.16,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
35,2024-12-27T18:49,minute,5743.63,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
36,2018-02-02T20:18,minute,5775.54,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
37,2010-09-21T19:20,minute,5783.74,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
38,2015-10-09T18:10,minute,5762.49,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
39,2012-02-17T19:10,minute,5773.64,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
40,2019-11-13T18:14,minute,5775.26,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
41,2012-10-10T20:20,minute,5755.75,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
42,2016-12-16T19:30,minute,5772.24,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
43,2012-12-07T21:30,minute,5762.08,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
44,2024-02-22T18:48,minute,5753.81,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
45,2023-12-07T18:09,minute,5750.01,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
46,2009-07-15,day,5786.97,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
47,2010-07-06T18:45,minute,5769.56,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
48,2017-04-14T17:30,minute,5774.07,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
49,2009-11-20T17:20,minute,5778.67,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
50,2022-08-04T16:23,minute,5785.04,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
51,2013-12-17T20:30,minute,5770.41,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
52,2022-05-25T16:05,minute,5762.86,0.01,"GW level, calib steel tape",['Approved'],"['Above', 'Pumping']",SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
53,2010-11-23T20:00,minute,5770.00,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
54,2015-06-04T18:50,minute,5772.07,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
55,2016-10-13T17:30,minute,5763.07,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
56,2025-05-20T18:38,minute,5748.81,0.01,"GW level, calib steel tape",['Provisional'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
57,2017-02-09T19:30,minute,5776.28,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
58,2013-02-07T20:15,minute,5765.66,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
59,2013-06-06T18:50,minute,5756.37,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
60,2011-05-23T19:45,minute,5767.71,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
61,2020-07-15T18:10,minute,5758.13,0.01,"GW level, steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
62,2022-02-15T16:34,minute,5770.32,0.01,"GW level, calib steel tape",['Approved'],['Static'],SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
63,2014-10-02T18:30,minute,5760.01,0.01,"GW level, steel tape",['Approved'],"['Above', 'Pumping']",SC00606607DDAB GRNDAW1,Dawson Arkose,357.0,39.5402665706923,-104.814142964957
